index,id,name
0,1bch,1BCH
1,3xcalibur,3xcalibur
2,aave,Aave
3,abcc,ABCC
4,acala_swap,Acala Swap
5,acdx,ACDX
6,ace,Ace
7,acsi_finance,Acsi Finance
8,agora_swap,Agora Swap
9,alexgo,ALEX
10,algebra_finance,Algebra finance
11,alienfi,AlienFi
12,alpha_five,Alpha5
13,altcointrader,AltcoinTrader
14,alterdice,AlterDice
15,altmarkets,Altmarkets
16,amaterasu,Amaterasu Finance
17,apeswap_bsc,ApeSwap
18,apeswap_polygon,ApeSwap (Polygon)
19,apeswap_telos,Apeswap (Telos)
20,apex_pro,ApeX Pro
21,aprobit,Aprobit
22,aqx,AQX
23,aqx_derivatives,AQX (Derivatives)
24,arbswap_arbitrum_one,Arbswap
25,arthswap,ArthSwap
26,astroport,Astroport (Classic)
27,astroport_v2,Astroport V2
28,auroraswap,AuroraSwap
29,autoshark_finance,AutoShark Finance
30,aux,AUX Exchange
31,azbit,Azbit
32,b2bx,B2BX
33,babydogeswap,BabyDogeSwap
34,babyswap,BabySwap
35,baguette,Baguette
36,bakeryswap,Bakeryswap
37,bakkt,Bakkt
38,balanced_network,Balanced Network
39,balancer,Balancer (v2)
40,balancer_arbitrum,Balancer (Arbitrum)
41,balancer_polygon,Balancer (Polygon)
42,balancer_v1,Balancer (v1)
43,bancor,Bancor (V2)
44,bancor_v3,Bancor (V3)
45,baryon_network,Baryon Network
46,basefex,BaseFEX
47,beamswap,Beamswap
48,beaxy,Beaxy
49,beethovenx,Beethoven X
50,beethoven_x_optimism,Beethoven X (Optimism)
51,benswap_smart_bitcoin_cash,Benswap
52,bgogo,Bgogo
53,bibox,Bibox
54,bibox_futures,Bibox (Futures)
55,biconomy,Biconomy
56,bigone,BigONE
57,bigone_futures,BigONE Futures
58,bilaxy,Bilaxy
59,binance,Binance
60,binance_dex,Binance DEX
61,binance_dex_mini,Binance DEX (Mini)
62,binance_futures,Binance (Futures)
63,binance_us,Binance US
64,bingx,BingX
65,bingx_futures,BingX (Futures)
66,bione,BiONE
67,birake,Birake
68,bisq,Bisq
69,biswap,Biswap
70,bit2c,Bit2c
71,bitazza,Bitazza
72,bitbank,Bitbank
73,bitbay,Zonda
74,bitbegin,Bitbegin
75,bitbns,BitBNS
76,bitbox,BITFRONT
77,bitbuy,Bitbuy
78,bitci,Bitci TR
79,bitcoin_com,FMFW.io
80,bit_com,BIT
81,bit_com_futures,BIT (Futures)
82,bitexbook,BITEXBOOK
83,bitexen,Bitexen
84,bitexlive,Bitexlive
85,bitfex,Bitfex
86,bitfinex,Bitfinex
87,bitfinex_futures,Bitfinex (Futures)
88,bitflyer,bitFlyer
89,bitflyer_futures,Bitflyer (Futures)
90,bitforex,Bitforex
91,bitforex_futures,Bitforex (Futures)
92,bitget,Bitget
93,bitget_futures,Bitget Futures
94,bithash,BitHash
95,bithumb,Bithumb
96,bithumb_futures,Bithumb (Futures)
97,bithumb_global,BitGlobal
98,bitinka,Bitinka.com
99,bitkonan,BitKonan
100,bitkub,Bitkub
101,bitlo,Bitlo
102,bitmart,BitMart
103,bitmart_futures,Bitmart Futures
104,bitmax,AscendEX (BitMax)
105,bitmax_futures,AscendEX  (BitMax) (Futures)
106,bitmex,BitMEX (Derivative)
107,bitmex_spot,BitMEX
108,bitonbay,BitOnBay
109,bitopro,BitoPro
110,bitpanda,Bitpanda Pro
111,bitrue,Bitrue
112,bitrue_futures,Bitrue (Futures)
113,bitso,Bitso
114,bitstamp,Bitstamp
115,bitsten,Bitsten
116,bitstorage,BitStorage
117,bittrex,Bittrex
118,bitubu,Bitubu Exchange
119,bitvavo,Bitvavo
120,bitz_futures,BitZ (Futures)
121,bkex,BKEX
122,blockchain_com,Blockchain.com
123,bobswap_polygon,BobSwap (Polygon)
124,bossswap,BossSwap
125,btc_alpha,BTC-Alpha
126,btcbox,BTCBOX
127,btcc,BTCC
128,btcc_futures,BTCC Futures
129,btcex,BTCEX
130,btcex_futures,BTCEX (Futures)
131,btcmarkets,BTCMarkets
132,btcmex,BTCMEX
133,btcsquare,BTCSquare
134,btc_trade_ua,BTC Trade UA
135,btcturk,BtcTurk PRO
136,btse,BTSE
137,btse_futures,BTSE (Futures)
138,bullish_com,Bullish
139,buyucoin,BuyUcoin
140,bw,BW.com
141,bybit,Bybit (Futures)
142,bybit_spot,Bybit
143,camelot,Camelot
144,canto_dex,Canto Dex
145,cantoswap,Cantoswap
146,capricorn,Capricorn
147,catex,Catex
148,cex,CEX.IO
149,chainex,ChainEX
150,changelly,Changelly PRO
151,cherryswap,CherrySwap
152,chiliz,ChilizX
153,citex,CITEX
154,claimswap,Claimswap
155,clipper_ethereum,Clipper (Ethereum)
156,clipper_moonbeam,Clipper (Moonbeam)
157,clipper_optimism,Clipper (Optimism)
158,clipper_polygon,Clipper (Polygon)
159,cme_futures,CME Group
160,coincheck,Coincheck
161,coindcx,CoinDCX
162,coindeal,Coindeal
163,coin_egg,CoinEgg
164,coinex,CoinEx
165,coinex_futures,CoinEx (Futures)
166,coinfalcon,Coinfalcon
167,coinfield,Coinfield
168,coinflex,CoinFLEX
169,coinflex_futures,CoinFLEX (Futures)
170,coingi,Coingi
171,coinjar,CoinJar Exchange
172,coinlist,Coinlist
173,coinmargin,CoinMargin
174,coin_metro,Coinmetro
175,coinone,Coinone
176,coinsbit,Coinsbit
